# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   +7.012956e+00   -4.994646e-07 -8.305764e-02 +2.256291e-03 -4.344968e-02 +1.842567e+00 +4.097540e+03 -2.703016e+03 +6.172386e+04 +7.456312e+05 -1.076986e+10 -3.255601e+09 -4.381416e+11   +2.491317e-06 +9.855908e-05 +1.490488e-03 -3.423475e-02 +8.217937e-01 +9.183640e+00 +3.681858e+02 +9.947852e+04 -2.536883e+06 +8.807631e+07 +7.344066e+09 -4.832943e+11   
TBQ-002   +7.012969e+00   +2.003721e-07 -8.296566e-02 +6.405721e-04 -4.192139e-02 +5.899651e-01 +4.100549e+03 -1.988902e+03 +3.467176e+04 +1.772689e+06 -1.078055e+10 +4.376480e+09 -1.744807e+11   +3.028834e-06 +6.251416e-05 +3.283354e-03 -2.249388e-02 -3.627381e-01 +2.374186e+01 -4.393872e+02 +1.353664e+05 -1.331531e+06 -1.876331e+07 +1.438140e+10 +2.285461e+11   
TBQ-003   +7.020801e+00   -1.277163e-06 -8.286292e-02 -1.661725e-04 -3.191696e-02 +3.907974e-01 +4.126335e+03 -1.223617e+03 +5.374128e+04 +1.698897e+06 -1.077826e+10 +2.010293e+09 -2.860343e+11   +1.695225e-06 +7.985647e-05 +2.606366e-03 -3.254486e-02 -1.855644e-01 +8.132568e+00 +8.215446e+02 +1.567048e+05 -1.185443e+06 +3.799340e+07 +1.288157e+10 +3.604923e+11   
TBQ-004   +7.012960e+00   -1.222940e-06 -8.296474e-02 +4.994456e-04 -7.504680e-03 +1.603707e+00 +4.079159e+03 -2.518252e+03 +1.314092e+05 +2.801830e+06 -1.102579e+10 -4.804515e+09 +7.322524e+11   +2.194001e-06 +1.076824e-04 +2.454774e-03 -3.732153e-02 +2.562735e-02 +6.787096e+00 -9.578261e+02 +8.807089e+04 +1.242880e+06 +1.639781e+08 -6.629631e+09 -6.089323e+11   
TBQ-005   +7.013026e+00   -2.041136e-06 -8.296048e-02 -1.078839e-03 -2.823004e-03 +3.219680e-01 +4.077287e+03 -1.457747e+03 +4.852995e+04 +3.373755e+06 -1.087084e+10 -1.357468e+10 +1.386915e+11   +2.733423e-06 +5.470911e-05 +3.782049e-03 -2.909792e-02 -9.076193e-01 +2.755960e+01 -8.403822e+02 +7.437926e+04 +4.832452e+05 +2.109117e+08 +1.229636e+10 -4.834940e+11   
TBQ-006   +7.012980e+00   -1.547297e-06 -8.304806e-02 +2.526508e-04 -1.894638e-02 +1.102327e+00 +4.069280e+03 -1.875400e+03 +1.190741e+05 +4.478280e+06 -1.108268e+10 -9.441486e+09 +5.240973e+11   +4.654291e-07 +6.904159e-05 +6.014194e-03 -3.377546e-02 -1.511216e+00 +2.054729e+01 -1.624981e+03 +1.026006e+05 +3.941344e+06 +1.584968e+08 -1.406762e+09 -3.169657e+11   
TBQ-007   +7.012975e+00   -2.706000e-06 -8.300576e-02 +4.125851e-04 -2.486388e-02 +1.918672e+00 +4.082625e+03 -2.882457e+03 +9.639892e+04 +3.129600e+06 -1.093349e+10 -1.093914e+10 +2.711806e+11   +1.503519e-06 +9.567266e-05 +2.461395e-03 -2.895586e-02 +9.280274e-01 +5.424417e+00 -7.287084e+02 +1.055770e+05 +2.130445e+05 +2.326826e+08 +3.897918e+09 -4.845286e+11   
TBQ-008   +7.013125e+00   -2.062467e-06 -8.299821e-02 -6.019184e-04 -1.106936e-02 +7.756066e-01 +4.105486e+03 -2.232983e+03 +9.160011e+04 +3.226736e+06 -1.095617e+10 -7.570391e+09 +2.291519e+11   +2.559398e-06 +7.304861e-05 +4.263701e-03 -3.229693e-02 -8.425230e-01 +3.299714e+01 -1.162107e+03 +1.060873e+05 +2.554335e+06 +2.836068e+08 +3.773371e+09 -4.368395e+11   
TBQ-009   +7.012728e+00   -9.877852e-07 -8.295131e-02 +1.635944e-04 -1.969037e-02 +4.565139e-02 +4.120241e+03 -2.661676e+03 +9.938706e+04 +4.326164e+06 -1.095543e+10 -7.233562e+09 +1.640563e+11   +2.648844e-06 +9.737887e-05 +2.657582e-03 -2.374423e-02 +1.753974e-02 +1.855894e+01 -9.365813e+02 +6.580739e+04 -4.546378e+05 +1.428467e+08 +2.489901e+09 -5.953145e+11   
TBQ-010   +7.012983e+00   -2.129556e-06 -8.295911e-02 -4.234047e-04 -2.848021e-02 +6.488374e-01 +4.121184e+03 -2.621936e+03 +8.207332e+04 +3.209673e+06 -1.083164e+10 -5.985804e+09 -2.363491e+11   +2.624036e-06 +8.931624e-05 +1.230413e-03 -3.618118e-02 +1.107784e+00 +1.498471e+01 +7.985195e+02 +1.348694e+05 -1.897984e+06 +2.546235e+08 +1.217199e+10 -3.589323e+11   
TBQ-011   +7.012966e+00   -7.967500e-07 -8.296724e-02 +3.110754e-04 -3.524703e-03 +6.526039e-01 +4.112779e+03 -2.454458e+03 +7.546043e+04 +3.319352e+06 -1.098930e+10 -9.131761e+09 +2.500404e+11   +2.189835e-06 +8.271445e-05 +3.407885e-03 -3.276721e-02 -3.414672e-01 +2.047356e+01 -9.974064e+02 +9.145058e+04 +2.036729e+06 +1.897403e+08 +3.637288e+09 -3.009511e+11   
TBQ-012   +7.013005e+00   -1.560170e-06 -8.296389e-02 -2.081643e-04 -2.162253e-02 +1.604275e+00 +4.059381e+03 -1.638820e+03 +1.204639e+05 +7.987085e+05 -1.084232e+10 -1.429916e+10 +4.803376e+11   +1.824167e-06 +7.512469e-05 +4.177045e-03 -4.358719e-02 +2.053272e-02 +2.778086e+01 -3.209225e+03 +1.744299e+05 +5.229048e+05 +1.776869e+08 +1.074834e+10 -8.353784e+11   
