# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   -1.005176e+00   -4.070718e-06 -8.746957e-02 +1.901125e-03 -6.086998e-02 +1.606656e+00 +4.411157e+03 -2.783581e+03 +3.929536e+04 +8.265512e+06 -1.132019e+10 -2.943425e+10 +2.477855e+11   -8.870567e-07 +9.579134e-05 +1.235567e-03 -4.769740e-02 +1.099993e+00 +3.420684e+01 -8.920180e+02 +8.882752e+04 -7.697575e+05 -2.666792e+08 +1.483059e+10 +2.881278e+11   
TBQ-002   -1.005181e+00   -2.888342e-06 -8.727078e-02 +5.779337e-04 -4.841615e-02 +1.011285e+00 +4.390365e+03 -3.498155e+03 +6.352553e+04 +2.406010e+06 -1.135195e+10 +1.627956e+09 -2.724926e+11   +6.415495e-07 +5.959422e-05 +1.019723e-03 -3.594745e-02 +4.531657e-01 +1.205827e+01 +1.508057e+03 +1.111663e+05 -3.419711e+06 -1.721427e+07 +1.783812e+10 -6.223057e+11   
TBQ-003   -1.003171e+00   -4.674690e-06 -8.741735e-02 -3.385100e-04 -4.345904e-02 +4.398791e-01 +4.438239e+03 -2.329376e+03 +5.989794e+04 +1.714815e+06 -1.118808e+10 +4.720281e+09 -1.101844e+11   -1.841886e-06 +7.417441e-05 +2.497550e-03 -4.354441e-02 -6.450475e-01 +1.125668e+01 -2.715222e+02 +1.715554e+05 -2.633190e+06 -1.298583e+07 +1.955501e+10 +3.320939e+11   
TBQ-004   -1.005175e+00   -2.872349e-06 -8.715744e-02 +2.286894e-03 -3.300661e-03 +2.183145e+00 +4.352535e+03 -3.167851e+03 +1.895244e+05 +4.185376e+06 -1.161409e+10 +4.707685e+09 +5.792646e+11   -9.080215e-07 +1.080438e-04 +1.766292e-03 -3.375657e-02 +3.585783e-02 +3.664375e+01 -4.787425e+02 +6.653418e+04 +7.271734e+05 +3.871654e+08 -2.717841e+09 -6.707712e+11   
TBQ-005   -1.005313e+00   -5.917431e-06 -8.747670e-02 -1.147951e-03 -3.187389e-03 -2.023656e-01 +4.411225e+03 -7.985589e+02 +1.186349e+05 -1.060477e+06 -1.159172e+10 -3.782441e+09 +1.076338e+12   -3.006218e-07 +5.359443e-05 +3.475443e-03 -2.738110e-02 -9.745240e-01 +1.199034e+01 -6.600328e+02 +8.462027e+04 +6.634607e+06 +6.342445e+08 +3.587393e+09 -5.357990e+11   
TBQ-006   -1.005177e+00   -4.233407e-06 -8.740933e-02 +5.330435e-04 -4.267548e-02 +1.313576e+00 +4.360433e+03 -2.336106e+03 +1.416771e+05 +2.110902e+06 -1.147643e+10 -8.593622e+09 +2.935110e+11   -4.974600e-06 +6.596813e-05 +8.394030e-03 -3.223124e-02 -1.700132e+00 +1.672949e+01 -2.470934e+03 +8.483501e+04 +4.856011e+06 +3.007907e+08 -1.260815e+10 -5.279767e+11   
TBQ-007   -1.005148e+00   -5.851987e-06 -8.725026e-02 +6.038412e-04 -2.701473e-02 +1.891905e+00 +4.378726e+03 -2.367800e+03 +7.962512e+04 -1.215874e+06 -1.127083e+10 -1.617323e+10 +8.698674e+10   -2.374908e-06 +9.889692e-05 +2.489070e-03 -4.059453e-02 +8.928953e-01 +2.547017e+00 +1.285847e+03 +1.182898e+05 -4.934672e+05 +2.424950e+08 +9.984639e+09 +2.171335e+11   
TBQ-008   -1.005322e+00   -6.884773e-06 -8.722745e-02 +2.087468e-04 -9.305960e-03 +5.021509e-01 +4.354233e+03 -1.825264e+03 +4.418615e+04 +3.517693e+06 -1.137103e+10 -1.753263e+10 -8.288438e+10   -1.298034e-06 +7.809609e-05 +4.335199e-03 -4.530449e-02 -1.073377e+00 +2.575149e+01 -1.703398e+03 +1.108572e+05 +1.254732e+06 +3.229944e+08 -4.993096e+09 -7.226898e+11   
TBQ-009   -1.005252e+00   -5.217157e-06 -8.717448e-02 +1.831800e-04 -1.123756e-02 +8.960273e-01 +4.374439e+03 -2.382385e+03 +1.968452e+05 +7.112621e+06 -1.134330e+10 -1.127825e+10 -4.813234e+11   -1.118107e-06 +1.013803e-04 +2.959349e-03 -2.866114e-02 +2.777766e-01 +1.741257e+01 +6.685861e+02 +1.397905e+05 +2.316379e+06 +5.313299e+08 +1.779932e+10 -9.611040e+11   
TBQ-010   -1.005311e+00   -5.608904e-06 -8.721803e-02 -1.193858e-03 -2.585208e-02 +7.663893e-01 +4.444298e+03 -2.627412e+03 -6.630387e+03 +3.808260e+06 -1.118738e+10 -1.116559e+10 -1.173338e+11   -8.959306e-07 +8.459041e-05 +1.245499e-03 -4.046214e-02 +1.155351e+00 +1.509815e+01 -5.285340e+02 +1.224348e+05 -9.048335e+05 +2.063079e+08 -3.436198e+09 -5.295447e+11   
TBQ-011   -1.005184e+00   -4.486793e-06 -8.716713e-02 -1.030679e-04 -5.046016e-03 +5.617238e-01 +4.430265e+03 -2.927583e+03 +8.222585e+04 +5.324974e+06 -1.144740e+10 -1.299823e+10 -1.317715e+10   -1.426272e-06 +8.250348e-05 +3.186142e-03 -4.341582e-02 +4.661966e-02 +4.474932e+01 -1.274215e+03 +8.517189e+04 +1.558725e+06 +1.190081e+08 +1.288496e+09 -4.569392e+11   
TBQ-012   -1.005109e+00   -4.801029e-06 -8.725660e-02 -1.077225e-03 -1.436187e-02 +1.751131e+00 +4.370518e+03 -1.708929e+03 +1.167531e+05 +2.172447e+06 -1.139015e+10 -1.622187e+10 -1.703824e+11   -1.778674e-06 +7.159697e-05 +3.984069e-03 -4.356452e-02 -4.645188e-01 +2.299046e+01 -2.214964e+03 +1.373776e+05 +6.530676e+05 +1.348881e+08 +1.332055e+10 -5.417659e+11   
