# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   -2.918064e-03   -1.104733e-03 -1.390903e+00 -1.387072e-01 -3.830159e+00 -4.547741e+01 +9.767586e+04 -7.076846e+04 +1.879637e+07 -9.903289e+08 -1.730863e+11 -1.925784e+12 +2.642150e+14   -1.002408e-03 -2.516617e-04 -8.169300e-02 +6.158285e-02 +2.039364e+02 +8.705556e+03 +7.194534e+03 -4.657434e+06 -3.017194e+08 -1.027490e+10 +3.272994e+12 +1.945162e+14   
TBQ-002   -2.930373e-03   -9.512584e-04 -1.351962e+00 -4.664038e-02 -3.566829e+00 -4.919735e+01 +9.488325e+04 -6.040327e+04 -1.041926e+07 -1.326115e+08 -1.247276e+11 -1.323372e+12 -1.610665e+14   -6.728014e-04 -9.981893e-05 -7.608448e-01 +3.394653e-01 +2.864540e+02 -7.868950e+03 +1.672804e+05 +1.942919e+07 +3.292611e+08 -4.982086e+09 -1.484727e+12 +9.475241e+12   
TBQ-003   -2.225083e-04   -1.312604e-02 -1.771475e+01 -1.239932e+00 -1.923346e+01 +1.138525e+03 +1.324047e+06 -3.265445e+06 +4.689605e+07 +6.289680e+09 -2.544239e+12 -1.357199e+13 +4.818216e+14   -1.408313e-02 -2.961181e-02 +3.027861e-01 +2.086444e+00 -6.021636e+02 +1.636471e+04 -1.164999e+06 +2.096307e+08 -2.624287e+09 -4.482538e+11 +3.679330e+13 +2.115413e+15   
TBQ-004   -2.942506e-03   -5.230701e-04 -1.314775e+00 +4.770665e-01 +1.288645e+00 +1.304068e+02 +9.661605e+04 -2.334839e+05 -8.245608e+06 +8.604305e+08 -1.025631e+11 -5.141617e+11 -1.566485e+14   -9.415016e-04 -7.419377e-04 -2.657289e-01 +1.795147e+00 +9.097681e+01 +5.601283e+03 -3.710959e+05 -1.209092e+07 +2.492126e+08 -2.486218e+09 +3.711377e+11 -1.023567e+14   
TBQ-005   -3.078406e-03   -1.097876e-03 -1.352789e+00 +7.244714e-03 +7.582730e-01 -4.914118e+01 +8.619295e+04 -2.762305e+05 -2.838699e+07 +2.778132e+09 -2.125491e+11 +2.191867e+12 -2.483720e+14   -8.948547e-04 -7.640496e-05 -3.921227e-02 -2.571044e+00 -8.566593e+01 +3.787860e+03 -7.594921e+05 +6.109266e+07 -1.703592e+09 -6.564706e+10 -2.050314e+12 -1.501676e+14   
TBQ-006   -2.937422e-03   -8.260001e-04 -1.363181e+00 +1.164237e-01 -7.131134e+00 +2.814138e+01 +9.318998e+04 -1.737192e+05 +1.895215e+07 +7.157691e+08 -1.536241e+11 -1.414871e+11 +9.724238e+12   -1.601662e-03 -8.671151e-04 +6.822629e-01 +1.243043e+00 -2.663537e+01 +5.914772e+03 -2.460093e+05 +1.749128e+06 -1.937112e+08 +5.586456e+10 +1.237401e+12 +4.333337e+13   
TBQ-007   -2.899952e-03   -9.605231e-04 -1.344335e+00 +1.794888e-02 +8.080572e-01 -4.199928e+01 +9.828649e+04 -1.041705e+05 +1.373489e+07 +2.296528e+07 -1.621463e+11 -9.474864e+11 -9.000928e+13   -1.139319e-03 +7.236961e-04 -3.771687e-03 -2.269311e+00 +9.843622e+01 +7.156487e+03 +1.403114e+05 +6.366730e+06 +4.477984e+08 -6.118315e+10 -9.695971e+11 +7.459627e+13   
TBQ-008   -3.076544e-03   -1.380509e-03 -1.268495e+00 +1.464009e-01 +1.508342e-01 -4.118241e+01 +8.517096e+04 +1.123787e+05 -2.500686e+07 -1.397038e+08 -1.577988e+11 -1.100510e+12 +2.349335e+14   -1.102927e-03 +6.572898e-04 -2.478006e-02 +2.676314e+00 +1.623882e+01 +5.402907e+03 -4.156394e+05 +5.475768e+06 +7.292787e+08 -6.512857e+10 +3.668025e+12 -1.262551e+14   
TBQ-009   -3.024256e-03   -1.229965e-03 -1.287292e+00 +9.078365e-02 +2.681141e+00 +6.860014e+01 +9.475570e+04 +3.907106e+05 +3.278510e+07 +8.901373e+08 -2.123626e+11 +7.181525e+11 +3.591849e+13   -1.143287e-03 +1.800997e-03 +9.664665e-02 -2.391693e+00 -3.271341e+02 +9.428616e+03 -2.107292e+05 -8.257945e+06 +5.091193e+08 +4.073650e+10 +5.031886e+12 -1.255364e+14   
TBQ-010   -3.063835e-03   -9.967028e-04 -1.281559e+00 -1.922169e-01 +1.996305e+00 +6.684675e+01 +9.290246e+04 -9.795456e+04 +7.336028e+06 +2.609182e+08 -1.621826e+11 -3.268205e+11 +4.840496e+13   -1.004745e-03 -7.906529e-05 +2.727551e-02 +8.988454e-01 +8.210684e+01 -1.424018e+03 +2.590664e+05 -8.603055e+06 +5.289697e+08 -2.774973e+10 +1.908515e+12 +1.036707e+14   
TBQ-011   -2.932367e-03   -1.126574e-03 -1.321846e+00 -1.189850e-01 -3.803681e-01 -5.522494e+01 +9.420819e+04 +1.481408e+05 +1.258140e+07 -4.277524e+08 -1.525986e+11 -4.605600e+11 -4.087844e+13   -1.113805e-03 -1.929353e-04 -4.028336e-02 +9.143661e-01 +9.768150e+01 +1.072116e+04 +3.080793e+05 -6.733700e+06 -1.011243e+07 +2.579485e+10 +8.482386e+10 -2.698165e+13   
TBQ-012   -2.873553e-03   -9.886263e-04 -1.372801e+00 -2.257762e-01 +3.006206e+00 -2.524779e+00 +9.654452e+04 +3.718592e+05 -2.225129e+06 +1.434319e+08 -1.678510e+11 -7.405647e+11 -5.379396e+13   -1.085174e-03 -2.137482e-03 -4.938204e-02 -4.825180e-01 +3.226434e+01 +6.627558e+03 +7.281442e+04 -1.162589e+07 -7.135905e+08 +2.661283e+10 -8.843185e+11 +3.928736e+13   
