# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   +9.992957e-01   +2.265029e-06 -7.988173e-02 +2.739229e-03 -4.023935e-02 +2.013087e+00 +3.872365e+03 -3.221654e+03 +1.320054e+04 +3.818856e+06 -1.047641e+10 -1.132771e+10 -1.400339e+11   +4.988221e-06 +1.035525e-04 +1.812184e-03 -2.953359e-02 +6.345939e-01 +2.706642e+01 -3.558480e+02 +1.059164e+05 -3.233489e+05 +2.628862e+08 +5.695140e+09 -2.066732e+11   
TBQ-002   +9.993029e-01   +2.634146e-06 -7.988041e-02 +7.907598e-04 -3.812000e-02 +7.485347e-01 +3.880335e+03 -2.106940e+03 +1.024750e+05 +8.576073e+06 -1.051235e+10 -4.971884e+09 +2.759903e+11   +4.667841e-06 +6.259168e-05 +4.992062e-03 -2.075495e-02 -6.482327e-01 +1.970564e+01 -1.856991e+03 +1.271512e+05 +1.985190e+05 -1.195981e+07 +1.288350e+10 -3.377752e+11   
TBQ-003   +1.002678e+00   +1.319209e-06 -7.962383e-02 +7.773994e-07 -3.197825e-02 +4.563164e-01 +3.899947e+03 -5.019810e+02 +1.356374e+04 +2.893777e+06 -1.048905e+10 +4.734737e+09 -4.046812e+11   +4.464971e-06 +8.424663e-05 +2.524803e-03 -3.356687e-02 -7.833620e-03 -4.006108e+00 +6.292589e+02 +1.255409e+05 -7.790940e+04 +5.801818e+07 -2.260620e+09 +1.092361e+11   
TBQ-004   +9.992880e-01   +1.996718e-07 -7.996125e-02 -5.937066e-04 -8.669566e-03 +1.054382e+00 +3.863566e+03 -1.963632e+03 +1.436559e+05 +6.114434e+06 -1.084637e+10 -7.094245e+09 +9.564777e+11   +4.534216e-06 +1.130473e-04 +3.187118e-03 -4.322966e-02 +1.263955e-01 +2.059767e+01 -1.383238e+03 +1.051559e+05 +1.935316e+06 +1.074195e+08 +3.015300e+09 -4.421362e+11   
TBQ-005   +9.991766e-01   +8.519431e-07 -7.971212e-02 -1.183072e-03 +8.559165e-04 +1.285135e+00 +3.845344e+03 -3.176589e+03 +7.790377e+04 +2.485139e+06 -1.022239e+10 -9.556678e+09 -1.223373e+12   +5.097941e-06 +5.576241e-05 +3.870787e-03 -3.377038e-02 -4.697193e-01 +5.560125e+01 -5.742031e+02 +8.214735e+03 +7.168407e+05 +4.751913e+08 +1.219099e+09 -8.265768e+11   
TBQ-006   +9.992849e-01   +5.102056e-07 -7.993519e-02 +3.994627e-05 -1.268943e-02 +1.037731e+00 +3.859742e+03 -1.733203e+03 +6.129500e+04 +1.029258e+06 -1.052746e+10 -8.955882e+09 +6.121303e+11   +4.428520e-06 +7.455434e-05 +4.467327e-03 -4.020446e-02 -1.067458e+00 +2.908655e+01 +6.741467e+01 +1.345532e+05 +5.215130e+06 +2.257718e+08 -4.193866e+08 -5.052805e+11   
TBQ-007   +9.993189e-01   -2.592166e-07 -7.997737e-02 +4.388353e-04 -2.896363e-02 +1.907284e+00 +3.863074e+03 -2.708001e+03 +7.922999e+04 +3.310950e+06 -1.052885e+10 -1.597638e+10 -1.667604e+11   +4.370555e-06 +9.447071e-05 +2.497647e-03 -2.213413e-02 +8.214963e-01 -4.259304e+00 -3.828447e+02 +1.072425e+05 -1.131803e+04 +1.052985e+08 -3.570046e+09 -3.760542e+11   
TBQ-008   +9.991829e-01   +1.586668e-06 -7.998660e-02 -9.847203e-04 -2.387073e-02 +8.194641e-01 +3.880258e+03 -2.115419e+02 +1.180675e+04 +7.837729e+06 -1.049911e+10 -1.484283e+10 +1.275740e+12   +5.440614e-06 +7.224068e-05 +4.461160e-03 -3.863867e-02 -7.071921e-01 +4.345632e+01 -1.731436e+03 +9.960271e+04 +5.546984e+06 +7.419326e+07 +3.138642e+09 -1.483336e+12   
TBQ-009   +9.991848e-01   +2.195707e-06 -7.995082e-02 -4.771720e-05 -2.392494e-02 -1.415282e-01 +3.850768e+03 -2.771139e+03 +9.424381e+04 +8.620534e+06 -1.075689e+10 -2.852945e+10 -5.865230e+11   +5.704650e-06 +9.742473e-05 +2.094411e-03 -3.537660e-02 +7.624990e-01 +6.680198e+01 -1.315642e+03 +1.341103e+05 -1.051607e+06 +5.121806e+08 -4.243427e+09 -2.093020e+12   
TBQ-010   +9.991853e-01   +3.527174e-07 -7.991254e-02 -1.255019e-05 -3.244178e-02 +7.904813e-01 +3.882711e+03 -2.403485e+03 +7.951373e+04 +4.691578e+06 -1.059114e+10 -1.586204e+10 +1.895527e+10   +5.426982e-06 +9.377167e-05 +1.114085e-03 -3.870626e-02 +9.356361e-01 +1.817295e+01 +1.050666e+03 +1.004527e+05 -4.736306e+06 +2.331253e+08 +6.756411e+09 -5.427617e+11   
