0.00025000
6000.00000000
0.07993847	0.08259043	0.01877117
0.08011400	0.08257261	0.02265895
0.07999698	0.08255479	0.01887504
0.08023102	0.08207357	0.02256992
0.08009937	0.08273301	0.01917182
0.08049431	0.08243003	0.02302992
0.08027490	0.08280430	0.01840020
0.08061133	0.08235873	0.02283702
0.08043581	0.08294688	0.01842987
0.08081611	0.08275083	0.02274798
0.08045043	0.08335681	0.01854858
0.08058207	0.08314294	0.02265895
0.08053819	0.08330334	0.01862278
0.08105015	0.08349939	0.02262927
0.08106478	0.08385585	0.01883052
0.08124030	0.08421230	0.02271830
0.08175226	0.08383802	0.01972085
0.08176689	0.08456875	0.02406864
0.08232273	0.08458658	0.02246604
0.08238124	0.08533513	0.02731835
0.08279081	0.08497867	0.02412800
0.08287857	0.08556682	0.02923257
0.08334664	0.08545989	0.02703642
0.08340515	0.08624408	0.03289777
0.08359531	0.08642231	0.03052355
0.08397562	0.08663619	0.03623651
0.08454609	0.08692135	0.02966290
0.08472162	0.08733127	0.03202228
0.08505805	0.08825805	0.02899515
0.08527745	0.08806200	0.03361003
0.08587718	0.08877491	0.03004871
0.08631600	0.08889966	0.03513844
0.08679870	0.08995121	0.03174034
0.08723752	0.08993339	0.03660749
0.08766171	0.09080670	0.03432230
0.08818830	0.09077105	0.03901138
0.08858324	0.09164436	0.03628103
0.08919758	0.09225034	0.04125205
0.08972417	0.09269591	0.03883332
0.09057256	0.09326623	0.04315143
0.09083585	0.09348010	0.04097011
0.09145020	0.09467422	0.04564435
0.09202067	0.09483463	0.04327014
0.09269352	0.09576141	0.04792954
0.09326399	0.09581488	0.04577791
0.09390759	0.09697335	0.05030376
0.09434641	0.09724069	0.04837471
0.09513629	0.09836353	0.05294508
0.09561899	0.09861305	0.05071925
0.09651126	0.09927248	0.05539349
0.09699396	0.10005669	0.05358315
0.09775458	0.10075177	0.05794578
0.09836894	0.10160726	0.05597221
0.09899791	0.10171419	0.06045355
0.09977316	0.10292614	0.05862837
0.10032900	0.10338953	0.06282777
0.10108962	0.10453019	0.06119549
0.10176248	0.10465495	0.06520198
0.10262550	0.10588471	0.06362906
0.10321059	0.10627681	0.06753168
0.10451242	0.10757787	0.06615167
0.10480497	0.10811254	0.07003945
0.10601904	0.10886110	0.06871879
0.10647248	0.10962748	0.07260658
0.10740864	0.11053643	0.07121173
0.10808150	0.11180185	0.07511435
0.10913467	0.11201572	0.07376401
0.10983678	0.11326331	0.07771115
0.11075830	0.11379799	0.07633113
0.11151893	0.11520599	0.08018924
0.11225029	0.11559808	0.07882407
0.11312793	0.11679221	0.08272669
0.11375691	0.11721995	0.08131699
0.11470769	0.11843190	0.08527897
0.11543905	0.11932303	0.08382476
0.11660924	0.12008940	0.08777190
0.11738449	0.12101619	0.08633253
0.11854005	0.12188950	0.09027967
0.11930067	0.12356483	0.08873642
0.12025145	0.12427774	0.09277260
0.12133387	0.12566791	0.09125903
0.12270885	0.12641647	0.09519133
0.12345484	0.12818092	0.09372228
0.12490295	0.12898293	0.09768426
0.12600000	0.13058698	0.09614102
0.12737498	0.13122860	0.10013267
0.12850128	0.13254748	0.09851524
0.12977386	0.13383071	0.10259593
0.13106106	0.13497137	0.10094881
0.13221662	0.13612984	0.10499983
0.13353309	0.13675363	0.10324883
0.13473253	0.13846461	0.10734437
0.13603437	0.13932011	0.10566758
0.13721918	0.14088851	0.10968891
0.13846250	0.14153013	0.10802695
0.13954493	0.14309852	0.11207797
0.14074437	0.14395401	0.11035666
0.14181216	0.14562935	0.11446702
0.14293848	0.14644919	0.11270120
0.14381611	0.14750074	0.11681157
0.14488392	0.14858791	0.11501606
0.14573230	0.14978203	0.11914127
0.14690249	0.15101181	0.11734577
0.14770699	0.15145737	0.12144129
0.14876015	0.15290101	0.11970514
0.14955004	0.15370303	0.12369680
0.15044230	0.15521796	0.12197549
0.15133457	0.15573482	0.12598199
0.15208057	0.15714282	0.12418648
0.15294358	0.15790920	0.12822264
0.15376271	0.15947759	0.12647167
0.15450871	0.16049349	0.13047816
0.15522544	0.16154502	0.12872717
0.15589830	0.16263221	0.13268915
0.15660042	0.16375504	0.13093816
0.15731716	0.16539474	0.13485563
0.15788762	0.16594723	0.13314916
0.15858974	0.16719483	0.13702209
0.15911633	0.16780080	0.13534531
0.16003785	0.16936919	0.13920341
0.16123728	0.16985041	0.13746727
0.16207105	0.17115146	0.14134021
0.16308033	0.17156139	0.13961890
0.16379708	0.17275551	0.14347701
0.16520131	0.17378923	0.14177054
0.16659090	0.17464472	0.14553961
0.16724913	0.17558932	0.14383315
0.16934083	0.17624876	0.14766157
0.16994056	0.17788845	0.14591058
0.17203227	0.17856571	0.14966482
0.17283678	0.17995588	0.14792867
0.17429951	0.18045492	0.15168290
0.17580613	0.18202332	0.15021385
0.17723961	0.18277188	0.15426487
0.17867309	0.18434027	0.15272163
0.17996030	0.18512447	0.15690619
0.18143766	0.18608689	0.15515520
0.18260784	0.18737014	0.15950298
0.18415835	0.18849295	0.15749973
0.18534316	0.18970491	0.16186236
0.18665962	0.19029306	0.15971074
0.18790294	0.19191492	0.16422175
0.18908776	0.19271694	0.16181785
0.19038960	0.19437446	0.16631402
0.19154516	0.19490914	0.16407335
