0.00025000
6000.00000000
4.61871815	4.65318823	5.33101130
4.61338329	4.64725351	5.32390356
4.60843420	4.64226294	5.31678104
4.60302925	4.63659525	5.30958414
4.59801006	4.63171196	5.30262470
4.59271002	4.62588406	5.29556131
4.58756828	4.62082243	5.28851271
4.58223295	4.61497641	5.28162766
4.57702112	4.61000395	5.27456427
4.57156324	4.60451460	5.26742697
4.56652641	4.59902525	5.25991821
4.56115627	4.59360695	5.25270653
4.55604935	4.58815336	5.24546528
4.55099535	4.58330536	5.23850584
4.54583597	4.57749510	5.22678328
4.54085159	4.57239771	5.22448301
4.53579760	4.56662321	5.21743488
4.53077841	4.56173992	5.21053457
4.52560139	4.55601883	5.20369387
4.52074051	4.55090380	5.19688272
4.51540518	4.54514694	5.18757915
4.51049137	4.53992510	5.18240023
4.50522661	4.53454256	5.17527771
4.50022507	4.52919579	5.16808081
4.49496031	4.52381325	5.16103220
4.48992348	4.51807451	5.15254450
4.48455381	4.51326227	5.14671278
4.47939396	4.50763035	5.13967896
4.47395372	4.50258636	5.13283825
4.46889973	4.49665165	5.12602711
4.46356440	4.49176788	5.11923122
4.45833492	4.48608255	5.11056519
4.45328093	4.48119926	5.10507488
4.44808626	4.47549582	5.09778881
4.44271612	4.47011328	5.09059191
4.43743372	4.46474886	5.08349895
4.43237925	4.45952654	5.07202864
4.42693901	4.45428705	5.06910563
4.42200804	4.44845867	5.06195307
4.41670799	4.44345045	5.05508280
4.41172409	4.43790770	5.04806376
4.40652943	4.43291759	5.04120827
4.40147495	4.42707157	5.03337336
4.39621019	4.42193842	5.02694798
4.39103317	4.41621733	5.01976633
4.38559294	4.41128063	5.01265860
4.38053894	4.40568447	5.00552082
4.37513351	4.40023041	4.99842787
4.36997414	4.39484835	4.99132013
4.36481476	4.38943005	4.98437548
4.35953236	4.38458204	4.97751999
4.35432005	4.37866497	4.97064972
4.34912539	4.37356758	4.96383858
4.34386063	4.36782885	4.95414877
4.33847284	4.36301661	4.94971180
4.33345413	4.35729551	4.94242620
4.32806635	4.35230541	4.93549633
4.32297707	4.34649515	4.92850733
4.31767702	4.34145117	4.92154789
4.31265783	4.33615780	4.91455841
4.30739307	4.33072186	4.90753984
4.30237389	4.32532167	4.90052128
4.29693365	4.31970739	4.89363575
4.29180956	4.31493092	4.88675070
4.28635168	4.30922794	4.87944984
4.28126240	4.30414820	4.87259436
4.27594471	4.29826689	4.86551619
4.27071524	4.29341888	4.85854197
4.26560831	4.28775167	4.85149336
4.26039600	4.28281450	4.84450436
4.25513124	4.27705765	4.83781195
4.24988413	4.27176428	4.83076334
4.24490023	4.26645327	4.82392263
4.23945999	4.26119566	4.81721544
4.23451090	4.25597382	4.81034517
4.22924614	4.25005627	4.80276251
4.22422695	4.24515533	4.79624844
4.21899748	4.23954105	4.78911066
4.21392536	4.23458624	4.78210688
4.20869589	4.22866917	4.77520704
4.20344877	4.22378588	4.76824760
4.19804335	4.21811819	4.76143646
4.19293642	4.21321678	4.75462532
4.18751383	4.20772743	4.74787378
4.18228388	4.20234489	4.74122572
4.17714214	4.19699812	4.73465204
4.17196512	4.19170475	4.72574902
4.16670036	4.18680382	4.72088194
4.16159344	4.18088675	4.71375895
4.15639877	4.17591381	4.70672560
4.15109873	4.17033529	4.69973612
4.14606237	4.16555882	4.69280672
4.14067459	4.15983772	4.68464518
4.13553286	4.15486526	4.67903614
4.13035583	4.14900160	4.67235851
4.12523127	4.14397573	4.66559219
4.11996651	4.13859320	4.65900373
4.11491203	4.13312149	4.65107965
4.10947180	4.12772131	4.64529276
4.10440016	4.12214279	4.63819933
4.09904766	4.11731291	4.63128471
4.09397602	4.11166334	4.62423611
4.08876371	4.10661936	4.61748457
4.08349895	4.10089827	4.60644436
4.07835722	4.09619284	4.60344696
4.07319736	4.09050751	4.59645796
4.06782722	4.08569527	4.58969116
4.06254482	4.07995653	4.58301401
4.05738544	4.07478809	4.57627678
4.05198050	4.06960154	4.56927299
4.04690838	4.06427240	4.56216526
4.04160881	4.05899715	4.55520582
4.03650188	4.05313349	4.54823160
4.03125477	4.04835701	4.54142046
4.02616549	4.04277849	4.53437185
4.02086544	4.03782368	4.52767944
4.01572371	4.03197765	4.52083874
4.01030064	4.02700520	4.51417637
4.00531673	4.02128410	4.50749874
3.99996424	4.01643658	4.50091028
3.99476957	4.01085806	4.49399567
3.98973298	4.00545740	4.48706579
3.98453832	4.00032473	4.48019552
3.97922087	3.99519181	4.47322083
3.97409654	3.99027276	4.46652889
3.96888423	3.98440909	4.45758104
3.96354938	3.97950768	4.45284748
3.95846009	3.97394705	4.44588804
3.95312500	3.96909928	4.43922520
3.94801807	3.96330690	4.43248844
3.94273591	3.95824528	4.42585516
3.93759394	3.95250630	4.41897011
3.93234658	3.94762301	4.41192150
3.92702913	3.94227600	4.40500689
3.92164159	3.93694711	4.39816618
3.91656971	3.93163586	4.39138460
3.91119981	3.92632484	4.38460350
3.90618062	3.92172647	4.37805939
3.90109134	3.91604114	4.37142658
3.89601946	3.91110420	4.36476374
3.89091277	3.90545440	4.35799742
3.88591123	3.90078473	4.35139370
3.88062882	3.89527750	4.34268332
3.87548685	3.89035845	4.33760881
3.87043262	3.88470864	4.33067894
3.86511517	3.87970066	4.32388258
3.85997319	3.87454987	4.31714582
3.85472608	3.86929202	4.30674362
3.84951377	3.86405230	4.30373144
3.84426665	3.85843801	4.29709864
3.83903694	3.85375071	4.29058409
3.83370185	3.84820795	4.28415918
3.82859516	3.84321737	4.27768946
3.82315469	3.83763909	4.26878595
3.81820583	3.83279109	4.26412678
3.81299376	3.82723045	4.25828028
3.80779910	3.82245398	4.25050449
3.80286765	3.81689334	4.24376774
3.79779601	3.81154656	4.23572493
3.79251361	3.80637789	4.23029375
3.78752971	3.80119157	4.22354221
3.78240514	3.79616547	4.21714687
3.77715802	3.79031968	4.21042490
3.77210379	3.78552532	4.20422220
3.76690912	3.78008938	4.19583797
3.76178479	3.77525949	4.19070387
3.75660777	3.76948500	4.18371487
3.75144815	3.76456594	4.17687416
3.74621844	3.75888038	4.17016697
3.74100637	3.75401473	4.16328144
3.73567128	3.74865031	4.15641117
3.73074007	3.74332118	4.14967442
3.72529984	3.73806357	4.14308596
3.72014022	3.73277020	4.13660145
3.71501589	3.72813630	4.13005733
3.70999670	3.72243309	4.12281609
3.70476699	3.71746039	4.11637592
3.69978309	3.71188188	4.10955000
3.69465852	3.70728374	4.10276890
3.68951678	3.70168734	4.09606171
3.68455029	3.69678617	4.08935452
3.67944336	3.69117188	4.08263254
3.67430139	3.68625283	4.07591057
3.66919446	3.68108439	4.06936646
3.66405272	3.67580867	4.06280756
3.65889311	3.67060447	4.05641222
3.65380383	3.66509724	4.04744959
3.64845133	3.66048121	4.04310179
3.64339709	3.65492058	4.03633499
3.63795686	3.65001941	4.02959824
3.63295531	3.64424467	4.02296543
3.62777805	3.63957524	4.01639175
3.62274146	3.63399673	4.00803757
3.61768723	3.62918448	4.00315523
3.61268568	3.62362385	3.99643350
3.60749125	3.61841965	3.98963714
3.60252476	3.61330462	3.98331594
3.59747052	3.60822511	3.97651958
3.59222317	3.60323477	3.96996093
3.58723927	3.59751368	3.96317959
3.58213234	3.59280849	3.95647240
3.57702565	3.58739042	3.94988394
3.57195377	3.58270288	3.94331026
3.56681180	3.57699966	3.93666244
3.56168747	3.57216978	3.93023729
3.55673862	3.56666255	3.92373776
3.55114031	3.56195736	3.91728282
3.54619145	3.55653930	3.91084290
3.54096174	3.55124593	3.90272593
3.53581977	3.54598808	3.89775491
3.53080058	3.54083753	3.89082527
3.52611494	3.53609657	3.88413286
3.52051663	3.53033996	3.87785602
3.51567316	3.52545643	3.87091136
3.51039076	3.51996708	3.86131072
3.50540686	3.51536870	3.85789776
3.50021219	3.50980806	3.85175443
3.49538612	3.50503159	3.84519577
3.49010372	3.49945307	3.83936405
3.48510218	3.49464107	3.83252335
3.47999525	3.48957920	3.82566762
3.47530961	3.48433948	3.81919789
3.46988702	3.47913527	3.81272817
3.46497321	3.47382402	3.80599141
3.45991898	3.46933270	3.79918027
3.45470667	3.46377206	3.79156804
3.44974041	3.45887089	3.78610730
3.44463348	3.45325661	3.77980065
3.43961430	3.44867611	3.77353883
3.43443727	3.44315124	3.76690578
3.42961121	3.43844604	3.76074767
3.42431140	3.43299222	3.75294232
3.41950274	3.42789483	3.74743724
3.41432571	3.42285109	3.74074483
3.40942955	3.41786075	3.73402286
3.40419984	3.41283464	3.72744918
3.39930344	3.40718484	3.71669102
3.39414406	3.40265799	3.71453953
3.38935304	3.39720416	3.70766902
3.38400054	3.39255238	3.70139217
3.37920952	3.38686705	3.69475913
3.37392735	3.38212609	3.68839335
3.36869764	3.37676167	3.68124104
3.36369610	3.37209201	3.67523122
3.35850143	3.36672735	3.66873193
3.35341215	3.36152315	3.66214347
3.34848070	3.35647941	3.65556979
3.34374237	3.35139990	3.64859557
3.33828449	3.34674811	3.64231873
3.33375692	3.34095573	3.63575983
3.32842183	3.33621502	3.62931991
3.32368350	3.33095717	3.62311721
3.31836605	3.32637668	3.61676621
3.31371546	3.32083392	3.60838223
3.30822253	3.31607533	3.60372281
3.30355453	3.31055021	3.59708977
3.29816675	3.30588055	3.59047174
3.29351616	3.30074763	3.58410573
3.28821635	3.29557920	3.57656765
3.28307438	3.29041052	3.57118106
3.27809048	3.28527761	3.56468177
3.27293086	3.28078628	3.55821204
3.26792932	3.27524352	3.55218744
3.26299787	3.27044916	3.54582143
3.25825977	3.26488853	3.53917360
3.25297737	3.26039720	3.53273368
3.24851990	3.25499678	3.52587819
3.24307942	3.25034499	3.51960135
3.23842883	3.24476647	3.51305723
3.23316407	3.23988318	3.50673604
3.22851348	3.23494625	3.50037003
3.22319603	3.22999167	3.49406362
3.21854544	3.22494769	3.48762345
3.21317554	3.21938705	3.48146534
3.20855999	3.21489573	3.47509956
3.20322490	3.20962024	3.46736836
3.19836378	3.20484376	3.46217489
3.19323945	3.19928312	3.45555663
3.18800974	3.19468474	3.44886446
3.18311357	3.18932009	3.44243908
3.17804170	3.18481112	3.43623638
3.17314553	3.17944646	3.42992997
3.16809130	3.17434907	3.42359376
3.16365123	3.16937661	3.41727233
3.15814090	3.16438627	3.41086197
3.15368319	3.15960979	3.40503025
3.14834833	3.15403128	3.39634967
3.14375043	3.14929032	3.39225411
3.13852072	3.14413953	3.38514614
3.13392282	3.13957691	3.37912178
3.12855268	3.13408756	3.37217712
3.12404251	3.12938237	3.36631584
3.11872506	3.12396431	3.35953426
3.11417961	3.11925912	3.35358405
3.10870433	3.11426878	3.34715867
3.10365009	3.10911798	3.34119344
3.09870124	3.10410976	3.33487225
3.09355927	3.09899473	3.32751203
3.08857536	3.09461021	3.32252622
3.08376670	3.08913875	3.31599712
3.07920384	3.08438015	3.30926037
3.07397413	3.07910442	3.30282021
3.06972718	3.07463098	3.29645443
3.06444502	3.06930208	3.28597808
3.05988216	3.06463242	3.28345561
3.05468750	3.05908966	3.27707481
3.05012465	3.05440235	3.27087212
3.04477215	3.04946542	3.26462507
3.04020929	3.04445720	3.25843716
3.03487444	3.03946686	3.25174475
3.03027654	3.03417349	3.24529004
3.02494144	3.02973557	3.23870158
3.02004528	3.02447796	3.23243952
3.01506114	3.01979065	3.22591043
3.00983143	3.01428342	3.21963358
3.00500536	3.00984550	3.21360898
3.00007415	3.00455213	3.20734692
2.99535322	3.00000739	3.20114422
2.99026394	2.99469614	3.19467449
2.98599958	2.98970580	3.18862033
2.98059440	2.98485804	3.18200207
2.97618937	2.98001027	3.17579961
2.97097731	2.97519803	3.16930008
2.96637940	2.96963739	3.16308260
2.96114969	2.96518183	3.15664244
2.95660448	2.96001315	3.14923787
2.95135713	2.95550394	3.14405918
2.94675922	2.95006800	3.13766360
2.94147682	2.94541645	3.13156486
2.93696666	2.94008732	3.12543631
2.93168426	2.93561387	3.11912990
2.92654228	2.93055224	3.11294198
2.92178655	2.92533016	3.10616064
2.91678500	2.92039323	3.10018063
2.91180086	2.91542077	3.09384441
2.90699244	2.91100073	3.08764172
2.90264010	2.90549350	3.08111262
2.89725256	2.90094876	3.07501388
2.89290023	2.89565539	3.06884098
2.88768816	2.89137793	3.06257892
2.88314295	2.88601327	3.05652475
2.87800097	2.88141513	3.05036664
2.87347317	2.87605047	3.04287291
2.86826110	2.87143421	3.03750134
2.86380363	2.86665773	3.03128386
2.85860896	2.86166739	3.02479911
2.85413384	2.85674834	3.01870036
2.84890413	2.85147285	3.00908494
2.84397292	2.84712410	3.00629520
2.83907652	2.84179521	3.00027061
2.83400488	2.83712554	2.99423122
2.82910848	2.83172536	2.98845887
2.82426500	2.82735872	2.98249364
2.81968451	2.82213664	2.97397614
2.81459522	2.81759191	2.96955419
2.81034827	2.81231642	2.96323276
2.80499578	2.80752206	2.95643663
2.80059099	2.80271006	2.95088673
2.79555416	2.79793358	2.94305182
2.79104400	2.79315710	2.93827367
2.78586698	2.78777456	2.93207121
2.78142715	2.78340793	2.92613554
2.77626753	2.77823949	2.91969562
2.77181005	2.77390838	2.91420507
2.76654530	2.76841903	2.90651870
2.76187706	2.76389217	2.90174055
2.75691056	2.75868797	2.89503336
2.75183892	2.75432134	2.88887525
2.74710059	2.74917054	2.88234615
2.74220443	2.74423361	2.87655902
2.73730803	2.73936796	2.87025237
2.73256969	2.73452020	2.86403489
2.72823501	2.73013592	2.85759497
2.72307563	2.72469997	2.85133290
2.71849513	2.72022653	2.84560513
2.71333575	2.71505785	2.83823013
2.70866752	2.71076250	2.83312559
2.70350814	2.70550489	2.82624030
2.69903302	2.70092440	2.82045317
2.69389105	2.69557762	2.81387949
2.68952131	2.69103289	2.80785489
2.68434429	2.68625641	2.80141497
2.67999196	2.68124819	2.79546452
2.67465687	2.67631125	2.78905416
2.66983080	2.67132092	2.78335595
2.66472411	2.66711473	2.77725720
2.65984535	2.66180372	2.76949644
2.65466833	2.65727663	2.76535654
2.65001774	2.65191197	2.75900531
2.64552522	2.64772367	2.75263953
2.64055872	2.64253736	2.74628854
2.63639951	2.63813519	2.74042726
2.63131022	2.63280606	2.73271084
2.62690520	2.62817216	2.72799230
2.62186861	2.62341356	2.72173023
2.61742854	2.61863708	2.71591330
2.61226916	2.61382484	2.70972562
2.60782909	2.60847807	2.70362687
2.60254693	2.60425401	2.69739437
2.59824729	2.59919238	2.69092464
2.59294724	2.59479022	2.68488526
2.58843708	2.58937216	2.67872715
2.58336544	2.58502340	2.67258382
2.57841659	2.57985473	2.66663337
2.57367826	2.57557726	2.66065335
2.56901002	2.57042670	2.65476227
2.56409621	2.56554317	2.64873791
2.55955100	2.56082010	2.64244604
2.55521631	2.55606151	2.63519001
2.55014443	2.55165935	2.63021898
2.54579234	2.54622340	2.62391233
2.54079080	2.54185677	2.61756134
2.53628063	2.53677726	2.61161089
2.53124404	2.53244638	2.60543799
2.52694440	2.52715302	2.59650493
2.52192521	2.52267957	2.59362626
2.51759052	2.51743960	2.58767581
2.51250124	2.51307321	2.58176994
2.50823665	2.50833225	2.57599759
2.50312996	2.50339532	2.57003236
2.49830389	2.49849415	2.56394839
2.49349523	2.49373555	2.55768657
2.48863411	2.48960066	2.55186963
2.48375535	2.48434281	2.54583025
2.47912240	2.47976255	2.53970170
2.47455955	2.47470093	2.53253460
2.46962833	2.47049475	2.52725196
2.46524096	2.46530819	2.52158356
2.46032715	2.46101308	2.51552939
2.45579934	2.45566630	2.50987577
2.45092058	2.45117497	2.50392532
2.44658589	2.44646978	2.49693608
2.44161963	2.44176459	2.49154973
2.43726730	2.43698788	2.48542118
2.43228340	2.43190861	2.47929287
2.42798376	2.42773795	2.47314954
2.42296457	2.42265844	2.46348929
2.41829658	2.41832757	2.46095204
2.41347051	2.41296291	2.45479369
2.40862679	2.40873909	2.44916987
2.40383577	2.40367746	2.44323421
2.39916778	2.39941764	2.43722463
2.39448214	2.39423132	2.43042827
2.38974380	2.38954401	2.42449284
2.38542652	2.38482094	2.41833472
2.38047767	2.38020492	2.41216183
2.37598515	2.37574911	2.40616679
2.37117648	2.37040234	2.39993453
2.36661363	2.36610699	2.39398408
2.36177015	2.36113453	2.38791513
2.35738277	2.35689282	2.38229108
2.35239887	2.35170627	2.37628126
2.34808159	2.34732199	2.37065744
2.34304500	2.34218907	2.36325288
2.33874536	2.33796501	2.35835600
2.33365607	2.33304596	2.35213852
2.32881260	2.32825160	2.34632158
2.32412672	2.32349300	2.34023786
2.31944108	2.31873441	2.33311510
2.31456256	2.31459951	2.32872272
2.31006980	2.30935955	2.32232714
2.30570006	2.30495739	2.31654000
2.30080390	2.29991364	2.31051540
2.29650426	2.29574299	2.30495095
2.29164314	2.29068136	2.29857016
2.28722072	2.28640389	2.29282761
2.28242970	2.28116417	2.28638744
2.27800727	2.27679753	2.28055573
2.27312851	2.27212787	2.27444220
2.26881146	2.26744056	2.26868463
2.26384497	2.26268196	2.26263046
2.25963306	2.25774503	2.25693226
