#	DHSCU20_PL	KICKMAP																																																																														
#	Author:Harry	Westfahl	Jr.	"@LNLS,Date:Thu"	16	Apr	2015	14:20:50																																																																								
#	ID	Length[m]																																																																														
2																																																																																
#	Number	of	Horizontal	Points																																																																												
80																																																																																
#	Number	of	Vertical	Points																																																																												
80																																																																																
#	Horizontal	KickTable	in	T2m2																																																																												
START																																																																																
	-0.00399	-0.003888987	-0.003787975	-0.003686962	-0.003585949	-0.003484937	-0.003383924	-0.003282911	-0.003181899	-0.003080886	-0.002979873	-0.002878861	-0.002777848	-0.002676835	-0.002575823	-0.00247481	-0.002373797	-0.002272785	-0.002171772	-0.002070759	-0.001969747	-0.001868734	-0.001767722	-0.001666709	-0.001565696	-0.001464684	-0.001363671	-0.001262658	-0.001161646	-0.001060633	-0.00095962	-0.000858608	-0.000757595	-0.000656582	-0.00055557	-0.000454557	-0.000353544	-0.000252532	-0.000151519	-5.05063E-05	5.05063E-05	0.000151519	0.000252532	0.000353544	0.000454557	0.00055557	0.000656582	0.000757595	0.000858608	0.00095962	0.001060633	0.001161646	0.001262658	0.001363671	0.001464684	0.001565696	0.001666709	0.001767722	0.001868734	0.001969747	0.002070759	0.002171772	0.002272785	0.002373797	0.00247481	0.002575823	0.002676835	0.002777848	0.002878861	0.002979873	0.003080886	0.003181899	0.003282911	0.003383924	0.003484937	0.003585949	0.003686962	0.003787975	0.003888987	0.00399
-0.00399	0.012538547	0.011902961	0.01130357	0.010738375	0.010205494	0.00970316	0.009229712	0.008783588	0.00836332	0.007967532	0.007594929	0.007244295	0.006914492	0.006604449	0.006313165	0.006039699	0.005783172	0.005542762	0.005317698	0.005107262	0.004910784	0.00472764	0.004557249	0.004399073	0.00425261	0.004117401	0.003993021	0.003879077	0.003775215	0.003681107	0.003596462	0.003521014	0.003454528	0.003396798	0.003347644	0.003306913	0.003274478	0.00325024	0.003234123	0.003226077	0.003226077	0.003234123	0.00325024	0.003274478	0.003306913	0.003347644	0.003396798	0.003454528	0.003521014	0.003596462	0.003681107	0.003775215	0.003879077	0.003993021	0.004117401	0.00425261	0.004399073	0.004557249	0.00472764	0.004910784	0.005107262	0.005317698	0.005542762	0.005783172	0.006039699	0.006313165	0.006604449	0.006914492	0.007244295	0.007594929	0.007967532	0.00836332	0.008783588	0.009229712	0.00970316	0.010205494	0.010738375	0.01130357	0.011902961	0.012538547
-0.003888987	0.011967479	0.011360305	0.010787756	0.010247916	0.009738983	0.009259263	0.008807164	0.008381191	0.007979939	0.007602088	0.007246398	0.006911707	0.006596922	0.006301019	0.006023039	0.005762081	0.005517305	0.005287922	0.005073196	0.004872439	0.004685009	0.004510309	0.004347783	0.004196916	0.00405723	0.003928282	0.003809667	0.00370101	0.00360197	0.003512236	0.003431526	0.003359589	0.003296199	0.003241158	0.003194295	0.003155463	0.003124541	0.003101434	0.003086069	0.003078398	0.003078398	0.003086069	0.003101434	0.003124541	0.003155463	0.003194295	0.003241158	0.003296199	0.003359589	0.003431526	0.003512236	0.00360197	0.00370101	0.003809667	0.003928282	0.00405723	0.004196916	0.004347783	0.004510309	0.004685009	0.004872439	0.005073196	0.005287922	0.005517305	0.005762081	0.006023039	0.006301019	0.006596922	0.006911707	0.007246398	0.007602088	0.007979939	0.008381191	0.008807164	0.009259263	0.009738983	0.010247916	0.010787756	0.011360305	0.011967479
-0.003787975	0.011420122	0.010840217	0.010293426	0.009777913	0.009291954	0.008833926	0.008402305	0.007995658	0.00761264	0.007251988	0.006912513	0.006593104	0.006292713	0.006010362	0.005745132	0.005496161	0.005262643	0.005043825	0.004839002	0.004647515	0.004468752	0.004302139	0.004147145	0.004003277	0.003870078	0.003747125	0.003634029	0.003530433	0.00343601	0.003350462	0.00327352	0.003204943	0.003144516	0.003092049	0.003047378	0.003010363	0.002980889	0.002958864	0.002944219	0.002936907	0.002936907	0.002944219	0.002958864	0.002980889	0.003010363	0.003047378	0.003092049	0.003144516	0.003204943	0.00327352	0.003350462	0.00343601	0.003530433	0.003634029	0.003747125	0.003870078	0.004003277	0.004147145	0.004302139	0.004468752	0.004647515	0.004839002	0.005043825	0.005262643	0.005496161	0.005745132	0.006010362	0.006292713	0.006593104	0.006912513	0.007251988	0.00761264	0.007995658	0.008402305	0.008833926	0.009291954	0.009777913	0.010293426	0.010840217	0.011420122
-0.003686962	0.010895259	0.010341534	0.009819471	0.009327311	0.008863403	0.008426192	0.008014221	0.007626117	0.007260592	0.006916437	0.006592515	0.006287761	0.006001175	0.005731818	0.005478811	0.00524133	0.005018605	0.004809913	0.004614581	0.004431978	0.004261518	0.004102654	0.003954876	0.003817714	0.003690729	0.003573518	0.003465709	0.00336696	0.003276957	0.003195418	0.003122084	0.003056725	0.002999134	0.002949132	0.00290656	0.002871285	0.002843197	0.002822208	0.002808251	0.002801284	0.002801284	0.002808251	0.002822208	0.002843197	0.002871285	0.00290656	0.002949132	0.002999134	0.003056725	0.003122084	0.003195418	0.003276957	0.00336696	0.003465709	0.003573518	0.003690729	0.003817714	0.003954876	0.004102654	0.004261518	0.004431978	0.004614581	0.004809913	0.005018605	0.00524133	0.005478811	0.005731818	0.006001175	0.006287761	0.006592515	0.006916437	0.007260592	0.007626117	0.008014221	0.008426192	0.008863403	0.009327311	0.009819471	0.010341534	0.010895259
-0.003585949	0.010391728	0.009863152	0.009364839	0.008895107	0.008452372	0.00803515	0.007642043	0.007271738	0.006923003	0.00659468	0.006285683	0.005994991	0.005721648	0.005464756	0.005223474	0.004997014	0.004784638	0.004585656	0.004399424	0.004225339	0.004062839	0.003911402	0.003770541	0.003639806	0.003518777	0.003407068	0.003304325	0.003210219	0.003124453	0.003046754	0.002976877	0.0029146	0.002859727	0.002812085	0.002771524	0.002737916	0.002711155	0.002691158	0.002677861	0.002671223	0.002671223	0.002677861	0.002691158	0.002711155	0.002737916	0.002771524	0.002812085	0.002859727	0.0029146	0.002976877	0.003046754	0.003124453	0.003210219	0.003304325	0.003407068	0.003518777	0.003639806	0.003770541	0.003911402	0.004062839	0.004225339	0.004399424	0.004585656	0.004784638	0.004997014	0.005223474	0.005464756	0.005721648	0.005994991	0.006285683	0.00659468	0.006923003	0.007271738	0.007642043	0.00803515	0.008452372	0.008895107	0.009364839	0.009863152	0.010391728
-0.003484937	0.009908424	0.009404018	0.008928529	0.008480345	0.008057953	0.007659931	0.007284943	0.006931732	0.00659912	0.006286	0.005991331	0.005714138	0.005453507	0.005208578	0.004978548	0.004762662	0.004560216	0.00437055	0.004193047	0.004027132	0.003872267	0.003727953	0.003593726	0.003469152	0.003353834	0.003247401	0.003149514	0.003059861	0.002978155	0.002904137	0.002837572	0.00277825	0.002725981	0.002680602	0.002641967	0.002609957	0.002584468	0.002565422	0.002552758	0.002546435	0.002546435	0.002552758	0.002565422	0.002584468	0.002609957	0.002641967	0.002680602	0.002725981	0.00277825	0.002837572	0.002904137	0.002978155	0.003059861	0.003149514	0.003247401	0.003353834	0.003469152	0.003593726	0.003727953	0.003872267	0.004027132	0.004193047	0.00437055	0.004560216	0.004762662	0.004978548	0.005208578	0.005453507	0.005714138	0.005991331	0.006286	0.00659912	0.006931732	0.007284943	0.007659931	0.008057953	0.008480345	0.008928529	0.009404018	0.009908424
-0.003383924	0.009444294	0.008963131	0.008509585	0.008082117	0.007679278	0.00729971	0.006942134	0.006605349	0.006288227	0.005989711	0.005708805	0.005444578	0.005196154	0.004962713	0.004743486	0.004537753	0.004344839	0.004164115	0.00399499	0.003836916	0.003689378	0.003551899	0.003424035	0.003305374	0.003195533	0.003094161	0.003000933	0.002915549	0.002837737	0.00276725	0.002703862	0.002647372	0.002597601	0.002554391	0.002517604	0.002487125	0.002462856	0.002444721	0.002432663	0.002426644	0.002426644	0.002432663	0.002444721	0.002462856	0.002487125	0.002517604	0.002554391	0.002597601	0.002647372	0.002703862	0.00276725	0.002837737	0.002915549	0.003000933	0.003094161	0.003195533	0.003305374	0.003424035	0.003551899	0.003689378	0.003836916	0.00399499	0.004164115	0.004344839	0.004537753	0.004743486	0.004962713	0.005196154	0.005444578	0.005708805	0.005989711	0.006288227	0.006605349	0.006942134	0.00729971	0.007679278	0.008082117	0.008509585	0.008963131	0.009444294
-0.003282911	0.008998338	0.008539535	0.008107098	0.007699555	0.007315523	0.0069537	0.006612866	0.006291872	0.005989642	0.005705163	0.005437484	0.005185716	0.004949022	0.004726618	0.00451777	0.004321789	0.004138031	0.003965894	0.003804815	0.003654269	0.003513766	0.003382849	0.003261094	0.003148107	0.003043525	0.00294701	0.002858252	0.002776965	0.002702891	0.002635791	0.002575451	0.00252168	0.002474304	0.002433175	0.002398161	0.002369151	0.002346052	0.002328792	0.002317315	0.002311586	0.002311586	0.002317315	0.002328792	0.002346052	0.002369151	0.002398161	0.002433175	0.002474304	0.00252168	0.002575451	0.002635791	0.002702891	0.002776965	0.002858252	0.00294701	0.003043525	0.003148107	0.003261094	0.003382849	0.003513766	0.003654269	0.003804815	0.003965894	0.004138031	0.004321789	0.00451777	0.004726618	0.004949022	0.005185716	0.005437484	0.005705163	0.005989642	0.006291872	0.006612866	0.0069537	0.007315523	0.007699555	0.008107098	0.008539535	0.008998338
-0.003181899	0.008569599	0.008132321	0.007720202	0.007331836	0.0069659	0.006621152	0.006296424	0.005990621	0.005702714	0.005431734	0.005176776	0.004936988	0.004711571	0.004499777	0.004300904	0.004114296	0.003939337	0.003775452	0.003622104	0.003478791	0.003345045	0.003220431	0.003104544	0.002997008	0.002897476	0.002805625	0.002721159	0.002643807	0.00257332	0.002509472	0.002452059	0.002400897	0.002355821	0.00231669	0.002283377	0.002255776	0.002233801	0.00221738	0.002206461	0.002201011	0.002201011	0.002206461	0.00221738	0.002233801	0.002255776	0.002283377	0.00231669	0.002355821	0.002400897	0.002452059	0.002509472	0.00257332	0.002643807	0.002721159	0.002805625	0.002897476	0.002997008	0.003104544	0.003220431	0.003345045	0.003478791	0.003622104	0.003775452	0.003939337	0.004114296	0.004300904	0.004499777	0.004711571	0.004936988	0.005176776	0.005431734	0.005702714	0.005990621	0.006296424	0.006621152	0.0069659	0.007331836	0.007720202	0.008132321	0.008569599
