# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   +9.997763e+00   -6.172565e-07 -8.309098e-02 +2.242244e-03 -4.265254e-02 +1.839678e+00 +4.098068e+03 -2.748746e+03 +6.006844e+04 +2.781073e+06 -1.085613e+10 -4.151542e+09 -8.514777e+10   +2.370067e-06 +9.881365e-05 +1.529806e-03 -3.253409e-02 +8.860784e-01 +1.568385e+01 +4.540698e+02 +1.127325e+05 -6.485670e+05 +2.228868e+08 +1.612158e+10 -1.991368e+11   
TBQ-002   +9.997822e+00   +1.057886e-07 -8.299443e-02 +6.455786e-04 -4.122765e-02 +6.959177e-01 +4.098406e+03 -2.067433e+03 +5.260539e+04 +2.528072e+06 -1.075941e+10 +7.179689e+08 -1.631646e+11   +2.998943e-06 +6.183487e-05 +3.115235e-03 -2.374556e-02 -2.347103e-01 +2.191638e+01 -2.935650e+02 +1.395980e+05 -4.713127e+05 +3.493966e+07 +1.099692e+10 +1.875991e+11   
TBQ-003   +1.000789e+01   -1.389926e-06 -8.290467e-02 -1.662912e-04 -3.254933e-02 +3.121285e-01 +4.130929e+03 -1.119482e+03 +5.031740e+04 +7.540616e+05 -1.080619e+10 +5.208725e+09 -8.528189e+10   +1.553464e-06 +8.004793e-05 +2.616419e-03 -3.271892e-02 -1.621141e-01 +1.057548e+01 +9.129676e+02 +1.613768e+05 -9.830638e+05 +5.213442e+07 +1.491800e+10 +4.136894e+11   
TBQ-004   +9.997680e+00   -1.311681e-06 -8.298311e-02 +4.982103e-04 -6.368184e-03 +1.574807e+00 +4.082393e+03 -2.263302e+03 +1.166079e+05 +3.702842e+06 -1.104553e+10 -8.824149e+09 +5.574403e+11   +2.107046e-06 +1.081381e-04 +2.472804e-03 -3.520970e-02 +1.645499e-01 +2.032765e+01 -8.021757e+02 +1.121433e+05 +4.181909e+06 +2.208457e+08 -2.716488e+09 -2.073810e+11   
TBQ-005   +9.997722e+00   -2.140461e-06 -8.300593e-02 -1.182383e-03 -3.106501e-03 +3.692077e-01 +4.080421e+03 -1.599756e+03 +8.121128e+04 +2.466325e+06 -1.089770e+10 -1.257165e+10 +1.002207e+11   +2.589359e-06 +5.361488e-05 +3.741785e-03 -3.173473e-02 -9.929712e-01 +2.064595e+01 -8.036631e+02 +7.618345e+04 -3.315891e+05 +2.072128e+08 +5.835933e+09 -5.748037e+11   
TBQ-006   +9.997656e+00   -1.643512e-06 -8.307611e-02 +2.083493e-04 -1.891105e-02 +1.136892e+00 +4.069677e+03 -2.272160e+03 +1.239069e+05 +3.342985e+06 -1.107083e+10 -8.112079e+09 +5.618007e+11   +3.054484e-07 +6.807611e-05 +6.044704e-03 -3.503974e-02 -1.505104e+00 +1.686998e+01 -2.043061e+03 +1.022569e+05 +4.056301e+06 +1.845352e+08 -4.958376e+09 -4.573997e+11   
TBQ-007   +9.997690e+00   -2.847908e-06 -8.303010e-02 +3.562104e-04 -2.582123e-02 +1.937788e+00 +4.089584e+03 -3.175287e+03 +8.683626e+04 +2.427468e+06 -1.092361e+10 -1.127646e+10 +3.174336e+11   +1.391718e-06 +9.632865e-05 +2.500777e-03 -2.843294e-02 +1.049357e+00 +1.263735e+01 -4.125718e+02 +1.348269e+05 +5.454267e+05 +3.356600e+08 +5.175168e+09 -2.853041e+11   
TBQ-008   +9.997974e+00   -2.226406e-06 -8.303335e-02 -6.498157e-04 -1.004911e-02 +7.851585e-01 +4.117379e+03 -2.155274e+03 +9.169858e+04 +4.536043e+06 -1.090698e+10 -8.715155e+09 +3.007331e+11   +2.427330e-06 +7.175235e-05 +4.161044e-03 -3.662148e-02 -9.672542e-01 +2.262062e+01 -1.003196e+03 +9.885685e+04 +1.109108e+06 +2.571056e+08 +3.995186e+09 -6.422982e+11   
TBQ-009   +9.997347e+00   -1.084874e-06 -8.297602e-02 +2.370611e-04 -2.054204e-02 +1.354680e-01 +4.127726e+03 -2.952417e+03 +7.969909e+04 +4.976562e+06 -1.089908e+10 -5.711324e+09 +4.087738e+10   +2.386631e-06 +9.750548e-05 +2.797447e-03 -2.555276e-02 +4.358287e-02 +1.781494e+01 -5.512046e+02 +1.099491e+05 -5.502442e+05 +2.148799e+08 +6.381542e+09 -5.145702e+11   
TBQ-010   +9.997756e+00   -2.183264e-06 -8.299645e-02 -4.180970e-04 -2.730384e-02 +7.123344e-01 +4.125299e+03 -2.662288e+03 +8.708733e+04 +3.438537e+06 -1.088616e+10 -7.068822e+09 -7.894204e+10   +2.443551e-06 +8.781296e-05 +1.245690e-03 -3.863272e-02 +1.031786e+00 +1.090489e+01 +2.314266e+02 +1.118872e+05 -1.675569e+06 +2.859942e+08 +5.413494e+09 -6.203184e+11   
