# multipoles are divided by excitation current and units are [T], [m] and [A]
# harmonics (dipole n=0): 00 01 02 03 04 05 06 07 08 09 10 11 
# MAG_LABEL   CURRENT[A]   <NORMAL_MULTIPOLES/CURRENT>[T/m^(n-1)/A]   <SKEW_MULTIPOLES/CURRENT>[T/m^(n-1)/A]
TBQ-001   -3.009840e+00   -1.930818e-06 -8.487076e-02 +2.158405e-03 -4.624771e-02 +1.707122e+00 +4.220583e+03 -2.235925e+03 +8.469852e+04 +3.144847e+06 -1.106265e+10 -4.177837e+09 -1.834165e+11   +1.083592e-06 +9.615857e-05 +1.407175e-03 -4.104962e-02 +8.010516e-01 +2.591117e+01 +3.532640e+02 +9.948060e+04 -2.673695e+06 +1.099093e+08 +1.483358e+10 -1.961686e+11   
TBQ-002   -3.009843e+00   -1.050056e-06 -8.474342e-02 +6.500166e-04 -4.414586e-02 +7.521598e-01 +4.211964e+03 -2.333777e+03 +5.107200e+04 +2.268930e+06 -1.097592e+10 +1.366685e+09 -1.813889e+11   +1.975921e-06 +6.341264e-05 +2.469549e-03 -3.268721e-02 -1.018056e-01 +2.572018e+01 +3.914869e+02 +1.571706e+05 -6.115289e+05 +1.280168e+08 +1.219487e+10 +1.732221e+11   
TBQ-003   -3.009058e+00   -2.689080e-06 -8.476247e-02 -2.535134e-04 -3.591732e-02 +3.450239e-01 +4.262586e+03 -1.187481e+03 +7.268617e+04 +9.962394e+05 -1.103726e+10 +7.054002e+08 -2.112716e+11   +2.400373e-07 +7.927840e-05 +2.580633e-03 -3.891670e-02 -8.579831e-02 +1.424188e+01 +9.795242e+02 +1.895650e+05 -4.297358e+05 +6.528219e+07 +1.311289e+10 +5.845328e+11   
TBQ-004   -3.009847e+00   -1.886338e-06 -8.469291e-02 +1.267162e-03 -6.244822e-03 +1.792135e+00 +4.194878e+03 -2.874640e+03 +1.245079e+05 +3.555755e+06 -1.128347e+10 -9.157897e+09 +6.655551e+11   +8.695110e-07 +1.064628e-04 +2.162622e-03 -3.777823e-02 +1.562098e-01 +1.269687e+01 -9.114703e+02 +1.019380e+05 +2.444515e+06 +2.813314e+08 -2.778370e+09 -3.434121e+11   
TBQ-005   -3.010018e+00   -3.582284e-06 -8.482803e-02 -1.167954e-03 -8.260775e-03 +6.133050e-01 +4.180477e+03 -1.414456e+03 +7.715446e+04 +3.949465e+06 -1.106242e+10 -9.994256e+09 +4.361266e+11   +1.470786e-06 +5.383712e-05 +3.581683e-03 -2.989537e-02 -7.864195e-01 +3.485886e+01 -3.517956e+02 +1.170840e+05 +1.852900e+05 +2.404862e+08 +7.858734e+09 -3.719569e+11   
TBQ-006   -3.009849e+00   -2.691155e-06 -8.485529e-02 +3.255868e-04 -2.903494e-02 +1.137178e+00 +4.182672e+03 -2.263810e+03 +1.039404e+05 +4.054479e+06 -1.120807e+10 -8.385623e+09 +4.587838e+11   -1.724765e-06 +6.815983e-05 +6.950631e-03 -3.779313e-02 -1.899818e+00 +1.674260e+01 -2.065914e+03 +1.188216e+05 +2.228066e+06 +1.972863e+08 +1.832372e+09 -6.812641e+11   
TBQ-007   -3.009828e+00   -3.959814e-06 -8.476956e-02 +5.181436e-04 -2.621346e-02 +1.900810e+00 +4.211759e+03 -2.837538e+03 +8.147957e+04 +2.990729e+06 -1.117490e+10 -9.818096e+09 -6.498238e+10   -1.911639e-07 +9.760946e-05 +2.543850e-03 -3.931610e-02 +8.782990e-01 +7.314670e+00 -4.768907e+02 +1.136793e+05 -8.305657e+05 +2.554431e+08 +7.450728e+09 -3.655767e+11   
TBQ-008   -3.010068e+00   -4.078014e-06 -8.475167e-02 -2.830858e-04 -1.323552e-02 +8.236140e-01 +4.211563e+03 -2.351184e+03 +8.677140e+04 +3.897025e+06 -1.126328e+10 -7.022785e+09 +4.176660e+11   +9.568548e-07 +7.243581e-05 +4.163647e-03 -3.727404e-02 -1.013574e+00 +3.430268e+01 -1.637744e+03 +9.000278e+04 +1.453105e+06 +1.709971e+08 -2.045524e+09 -6.606120e+11   
TBQ-009   -3.009928e+00   -2.819457e-06 -8.470455e-02 +1.200602e-04 -2.299933e-02 -1.482586e-02 +4.256298e+03 -2.724760e+03 +5.334144e+04 +4.258507e+06 -1.114670e+10 -6.794993e+09 -2.071238e+11   +1.145552e-06 +9.962923e-05 +2.729041e-03 -2.796261e-02 +1.336855e-03 +1.243888e+01 -1.085291e+02 +6.994064e+04 -1.280374e+06 +2.468572e+08 +7.225588e+09 -4.883037e+11   
TBQ-010   -3.009997e+00   -3.611485e-06 -8.472587e-02 -7.207908e-04 -2.872095e-02 +8.229168e-01 +4.243463e+03 -2.320691e+03 +8.063001e+04 +3.385442e+06 -1.105842e+10 -1.188417e+10 -1.815053e+11   +1.180115e-06 +8.847929e-05 +1.163147e-03 -4.172788e-02 +1.152100e+00 +3.483190e+00 +7.072578e+02 +1.415593e+05 -2.264915e+06 +2.728538e+08 +6.660598e+09 -3.417047e+11   
